depth,GR
2708.435,92.59
2708.56,90.26
2708.685,88.84
2708.81,89.2
2708.935,90.64
2709.06,92.45
2709.184,93.96
2709.309,93.61
2709.434,91.82
2709.559,89.15
2709.684,85.66
2709.809,81.02
2709.934,78.42
2710.059,77.09
2710.183,76.26
2710.308,75.65
2710.433,75.39
2710.558,75.32
2710.683,75.21
2710.808,74.61
2710.933,73.65
2711.057,72.49
2711.182,71.45
2711.307,71
2711.432,71.44
2711.557,72.27
2711.682,73.41
2711.807,75.08
2711.931,76.09
2712.056,76.53
2712.181,76.6
2712.306,76.56
2712.431,76.96
2712.556,77.83
2712.681,78.84
2712.805,79.41
2712.93,78.76
2713.055,77.29
2713.18,75.36
2713.305,73.49
2713.43,73.51
2713.555,74.71
2713.679,76.09
2713.804,76.74
2713.929,75.87
2714.054,74.18
2714.179,72.42
2714.304,70.93
2714.429,70.63
2714.554,71.03
2714.678,71.97
2714.803,73.73
2714.928,75
2715.053,75.85
2715.178,76.47
2715.303,76.77
2715.428,76.52
2715.552,75.57
2715.677,73.1
2715.802,67.89
2715.927,63.99
2716.052,61.63
2716.177,61.02
2716.302,62.95
2716.427,65.28
2716.552,67.3
2716.676,69
2716.801,70.59
2716.926,71.54
2717.051,72.5
2717.176,73.99
2717.301,76.22
2717.426,77.52
2717.55,78.36
2717.675,79.39
2717.8,81.08
2717.925,82.09
2718.05,82.26
2718.175,81.39
2718.3,79.31
2718.424,78.37
2718.549,78.73
2718.674,80.66
2718.799,85.29
2718.924,89.03
2719.049,91.6
2719.174,92.86
2719.298,92.2
2719.423,90.54
2719.548,88.51
2719.673,86.2
2719.798,83.31
2719.923,81.61
2720.048,80.77
2720.173,80.6
2720.297,81.2
2720.422,81.79
2720.547,82.16
2720.672,82.12
2720.797,81.08
2720.922,79.5
2721.047,77.68
2721.171,75.74
2721.296,73.68
2721.421,72.87
2721.546,72.7
2721.671,72.64
2721.796,72.68
2721.921,73.19
2722.045,74.2
2722.17,75.62
2722.295,77.27
2722.42,77.6
2722.545,76.87
2722.67,75.43
2722.795,73.3
2722.919,72.17
2723.044,71.74
2723.169,71.63
2723.294,71.62
2723.419,71.55
2723.544,71.58
2723.669,72.01
2723.793,73.21
2723.918,74.15
2724.043,74.83
2724.168,76
2724.293,79.49
2724.418,83.87
2724.543,88.43
2724.668,91.68
2724.792,91.31
2724.917,87.97
2725.042,84.2
2725.167,82.72
2725.292,86.56
2725.417,92.72
2725.542,99.27
2725.667,104.81
2725.792,107.65
2725.916,105.73
2726.041,101.01
2726.166,94.5
2726.291,85.9
2726.416,81.47
2726.541,79.97
2726.666,80.32
2726.79,82.48
2726.915,83.86
2727.04,84.16
2727.165,83.36
2727.29,81.11
2727.415,79.42
2727.54,78.2
2727.664,77.01
2727.789,75.58
2727.914,74.75
2728.039,74.28
2728.164,74.06
2728.289,74.25
2728.414,74.66
2728.538,75.18
2728.663,75.77
2728.788,76.31
2728.913,76.29
2729.038,75.83
2729.163,74.96
2729.288,73.61
2729.412,73.09
2729.537,73.3
2729.662,73.91
2729.787,74.53
2729.912,74.4
2730.037,74.02
2730.162,74.1
2730.287,75.21
2730.411,76.07
2730.536,76.39
2730.661,76.22
2730.786,75.75
2730.911,75.77
2731.036,76.11
2731.161,76.26
2731.285,75.52
2731.41,74.2
2731.535,72.58
2731.66,70.71
2731.785,68.49
2731.91,67.48
2732.035,67.17
2732.159,67.17
2732.284,67.69
2732.409,69.38
2732.534,71.21
2732.659,73
2732.784,74.62
2732.909,75.89
2733.033,76.22
2733.158,76.39
2733.283,77.11
2733.408,78.87
2733.533,80.16
2733.658,81.16
2733.783,82.66
2733.907,85.4
2734.032,87.09
2734.157,87.58
2734.282,86.6
2734.407,83.36
2734.532,80.49
2734.657,78.11
2734.782,76.09
2734.906,74.71
2735.031,75.04
2735.156,76.3
2735.281,78.06
2735.406,80.79
2735.531,83.07
2735.656,85.21
2735.781,87.61
2735.906,90.57
2736.03,92.15
2736.155,92.93
2736.28,93.48
2736.405,93.89
2736.53,93.67
2736.655,92.89
2736.78,91.52
2736.904,89.51
2737.029,88.61
2737.154,88.63
2737.279,89.2
2737.404,89.89
2737.529,89.82
2737.654,89.2
2737.778,88.08
2737.903,86.02
2738.028,84.13
2738.153,82.28
2738.278,80.42
2738.403,78.96
2738.528,79.2
2738.652,80.49
2738.777,82.17
2738.902,83.75
2739.027,83.68
2739.152,82.48
2739.277,80.59
2739.402,78.06
2739.527,76.82
2739.651,76.48
2739.776,76.81
2739.901,78.28
2740.026,79.93
2740.151,81.45
2740.276,82.39
2740.401,82.04
2740.525,80.8
2740.65,79.28
2740.775,77.62
2740.9,75.28
2741.025,73.29
2741.15,71.3
2741.275,69.31
2741.399,67.64
2741.524,67.29
2741.649,67.6
2741.774,68.16
2741.899,69.06
2742.024,69.93
2742.149,70.96
2742.273,72.29
2742.398,73.99
2742.523,74.8
2742.648,75.02
2742.773,74.86
2742.898,74.46
2743.023,74.59
2743.147,75.46
2743.272,77.28
2743.397,80.22
2743.522,81.5
2743.647,81.24
2743.772,79.49
2743.897,75.88
2744.022,73.81
2744.146,73.3
2744.271,73.85
2744.396,75.19
2744.521,75.89
2744.646,76.16
2744.771,76.61
2744.896,77.97
2745.021,79.24
2745.146,79.94
2745.27,79.65
2745.395,78.16
2745.52,77.49
2745.645,77.99
2745.77,79.59
2745.895,81.92
2746.02,82.25
2746.144,80.96
2746.269,78.77
2746.394,76.22
2746.519,75.58
2746.644,76.09
2746.769,76.86
2746.894,77.38
2747.018,77.34
2747.143,77.37
2747.268,77.95
2747.393,78.98
2747.518,78.76
2747.643,77.08
2747.768,74.1
2747.893,70.22
2748.017,69.19
2748.142,70.32
2748.267,73.06
2748.392,77.61
2748.517,80.02
2748.642,80.41
2748.767,78.85
2748.892,74.7
2749.017,71.68
2749.141,70.07
2749.266,69.96
2749.391,71.75
2749.516,73.33
2749.641,74.26
2749.766,74.57
2749.891,74.23
2750.016,73.8
2750.141,73.26
2750.265,71.99
2750.39,68.75
2750.515,65.59
2750.64,62.93
2750.765,61.48
2750.89,62.38
2751.015,64.47
2751.14,66.49
2751.265,67.65
2751.389,67.67
2751.514,67.67
2751.639,68.56
2751.764,70.87
2751.889,75.01
2752.014,77.68
2752.139,79.1
2752.264,79.52
2752.389,78.35
2752.513,76.28
2752.638,73.61
2752.763,70.3
2752.888,66.13
2753.013,64.24
2753.138,64.16
2753.263,65.84
2753.388,70.24
2753.513,73.9
2753.637,76.7
2753.762,78.86
2753.887,80.3
2754.012,80.4
2754.137,79.7
2754.262,78.55
2754.387,77.16
2754.512,75.72
2754.637,75.28
2754.761,75.28
2754.886,75.1
2755.011,74.51
2755.136,74.26
2755.261,74.44
2755.386,74.8
2755.511,74.69
2755.636,73.53
2755.761,71.65
2755.886,69.84
2756.01,69.28
2756.135,70.81
2756.26,73.48
2756.385,76.28
2756.51,78.32
2756.635,78.14
2756.76,77
2756.885,75.68
2757.01,74.08
2757.135,73.08
2757.26,72.45
2757.384,72.27
2757.509,73.06
2757.634,74.26
2757.759,75.42
2757.884,76.22
2758.009,76.49
2758.134,76.26
2758.259,75.84
2758.384,75.39
2758.508,74.96
2758.633,74.83
2758.758,74.93
2758.883,75.31
2759.008,76.2
2759.133,76.97
2759.258,77.59
2759.383,77.85
2759.508,77.22
2759.632,76.11
2759.757,74.71
2759.882,73.17
2760.007,71.75
2760.132,71.46
2760.257,71.71
2760.382,71.91
2760.507,71.7
2760.632,71.41
2760.756,71.49
2760.881,72.49
2761.006,75.08
2761.131,77.09
2761.256,78.3
2761.381,78.73
2761.506,78.13
2761.631,77.02
2761.756,75.5
2761.88,73.3
2762.005,70.08
2762.13,68.41
2762.255,68.01
2762.38,68.5
2762.505,69.62
2762.63,69.9
2762.755,69.43
2762.88,68.57
2763.004,67.62
2763.129,67.43
2763.254,67.58
2763.379,67.73
2763.504,67.71
2763.629,67.62
2763.754,67.63
2763.879,67.83
2764.004,68.2
2764.128,68.46
2764.253,68.75
2764.378,69.35
2764.503,70.48
2764.628,71.27
2764.753,71.76
2764.878,71.97
2765.003,71.99
2765.128,72.16
2765.253,72.68
2765.377,73.8
2765.502,75.88
2765.627,77.46
2765.752,78.59
2765.877,79.3
2766.002,79.55
2766.127,79.25
2766.252,78.43
2766.377,76.84
2766.501,74.15
2766.626,72.65
2766.751,72.18
2766.876,72.45
2767.001,73.26
2767.126,73.17
2767.251,72.26
2767.376,71.07
2767.501,70.04
2767.625,69.98
2767.75,70.47
2767.875,71.14
2768,71.65
2768.125,71.46
2768.25,70.82
2768.375,69.79
2768.5,68.16
2768.625,67.12
2768.75,66.48
2768.875,65.87
2768.999,65.08
2769.124,64.76
2769.249,64.89
2769.374,65.73
2769.499,67.87
2769.624,69.75
2769.749,71.3
2769.874,72.53
2769.999,73.29
2770.123,73.4
2770.248,73.31
2770.373,73.24
2770.498,73.16
2770.623,72.93
2770.748,72.44
2770.873,71.68
2770.998,70.98
2771.123,71.29
2771.247,72.32
2771.372,73.53
2771.497,74.28
2771.622,73.75
2771.747,72.67
2771.872,71.78
2771.997,71.51
2772.122,71.78
2772.247,72.03
2772.371,72.08
2772.496,72.23
2772.621,73
2772.746,74.41
2772.871,76.2
2772.996,78.03
2773.121,78.12
2773.246,76.92
2773.371,74.91
2773.495,71.98
2773.62,70.17
2773.745,69
2773.87,68.17
2773.995,67.83
2774.12,68.02
2774.245,68.37
2774.37,68.45
2774.495,67.72
2774.62,66.86
2774.744,66.24
2774.869,66.04
2774.994,66.3
2775.119,66.49
2775.244,66.5
2775.369,66.44
2775.494,66.46
2775.619,66.55
2775.744,66.54
2775.868,66.38
2775.993,66.27
2776.118,66.48
2776.243,66.78
2776.368,66.86
2776.493,66.33
2776.618,64.84
2776.743,63.73
2776.868,63.04
2776.992,62.62
2777.117,62.37
2777.242,62.4
2777.367,62.61
2777.492,62.96
2777.617,63.44
2777.742,63.63
2777.867,63.61
2777.992,63.4
2778.116,62.71
2778.241,61.78
2778.366,60.6
2778.491,59.14
2778.616,57.34
2778.741,56.67
2778.866,56.91
2778.991,58.15
2779.116,61.11
2779.24,63.68
2779.365,65.81
2779.49,67.63
2779.615,69.24
2779.74,69.86
2779.865,70.08
2779.99,70.32
2780.115,70.69
2780.24,70.76
2780.365,70.48
2780.49,69.79
2780.614,68.64
2780.739,68.06
2780.864,67.91
2780.989,67.83
2781.114,67.41
2781.239,66.92
2781.364,66.64
2781.489,66.72
2781.614,67.16
2781.738,67.23
2781.863,66.8
2781.988,65.62
2782.113,63.2
2782.238,61.36
2782.363,60.08
2782.488,59.42
2782.613,59.91
2782.738,61.13
2782.862,62.65
2782.987,64.53
2783.112,67.34
2783.237,69.48
2783.362,71.15
2783.487,72.34
2783.612,72.79
2783.737,72.66
2783.862,72.52
2783.987,72.67
2784.111,73.23
2784.236,73.74
2784.361,74.21
2784.486,74.74
2784.611,75.11
2784.736,74.64
2784.861,73.32
2784.986,71.09
2785.111,67.74
2785.235,65.82
2785.36,64.98
2785.485,64.97
2785.61,66.05
2785.735,67.4
2785.86,68.93
2785.985,70.81
2786.11,73.32
2786.235,74.64
2786.359,75.12
2786.484,74.91
2786.609,73.58
2786.734,72.15
2786.859,70.89
2786.984,70.18
2787.109,70.7
2787.234,71.92
2787.359,73.3
2787.483,74.51
2787.608,75.2
2787.733,74.93
2787.858,74.23
2787.983,73.01
2788.108,70.44
2788.233,67.78
2788.358,64.9
2788.483,61.87
2788.607,59.46
2788.732,59.9
2788.857,62.08
2788.982,65.06
2789.107,68.79
2789.232,70.87
2789.357,72.2
2789.482,73.43
2789.607,74.08
2789.731,72.97
2789.856,70.49
2789.981,67.15
2790.106,63.45
2790.231,62.22
2790.356,62.59
2790.481,63.37
2790.606,63.97
2790.731,63.78
2790.855,63.29
2790.98,63.05
2791.105,63.53
2791.23,64.44
2791.355,65.51
2791.48,66.51
2791.605,67.51
2791.73,68.31
2791.855,69.38
2791.979,71.25
2792.104,74.29
2792.229,75.85
2792.354,75.92
2792.479,74.44
2792.604,70.78
2792.729,67.92
2792.854,66.02
2792.979,64.87
2793.104,64.08
2793.229,63.15
2793.354,61.62
2793.478,59.41
2793.603,56.84
2793.728,56.32
2793.853,57.04
2793.978,57.8
2794.103,57.87
2794.228,57.18
2794.353,56.08
2794.478,54.64
2794.602,53.04
2794.727,53.01
2794.852,54.54
2794.977,57.86
2795.102,63.51
2795.227,66.84
2795.352,68.47
2795.477,69.58
2795.602,70.87
2795.726,71.77
2795.851,72.32
2795.976,72.43
2796.101,71.9
2796.226,71.34
2796.351,71.02
2796.476,70.98
2796.601,70.87
2796.726,70.18
2796.85,69.11
2796.975,68.18
2797.1,68.05
2797.225,68.79
2797.35,69.54
2797.475,69.23
2797.6,66.62
2797.725,63.84
2797.85,61.52
2797.974,60.04
2798.099,60.03
2798.224,61.14
2798.349,62.6
2798.474,63.98
2798.599,65.08
2798.724,65.35
2798.849,65.28
2798.974,65.12
2799.099,64.68
2799.223,63.37
2799.348,61.88
2799.473,60.25
2799.598,58.61
2799.723,57.36
2799.848,57.53
2799.973,58.47
2800.098,59.65
2800.223,61
2800.348,61.92
2800.473,62.94
2800.597,64.49
2800.722,66.67
2800.847,67.35
2800.972,66.8
2801.097,65.52
2801.222,63.74
2801.347,63.09
2801.472,63.27
2801.597,64.17
2801.722,66.33
2801.846,68.08
2801.971,69.3
2802.096,69.95
2802.221,69.82
2802.346,69.41
2802.471,69.05
2802.596,68.85
2802.721,68.77
2802.846,68.76
2802.971,68.79
2803.095,68.91
2803.22,69.4
2803.345,70.28
2803.47,71.58
2803.595,73.17
2803.72,74.51
2803.845,74.08
2803.97,72.39
2804.095,69.89
2804.22,66.75
2804.344,65.58
2804.469,65.85
2804.594,67.08
2804.719,69.32
2804.844,70.6
2804.969,71.01
2805.094,70.85
2805.219,70.29
2805.344,69.98
2805.469,69.74
2805.594,69.13
2805.719,67.65
2805.844,66.35
2805.968,65.33
2806.093,64.52
2806.218,63.74
2806.343,63.26
2806.468,62.98
2806.593,62.99
2806.718,63.6
2806.843,64.31
2806.968,64.96
2807.093,65.55
2807.217,66.22
2807.342,66.91
2807.467,67.85
2807.592,69.65
2807.717,73.15
2807.842,75.63
2807.967,76.99
2808.092,77.34
2808.217,76.69
2808.342,76.04
2808.466,75.58
2808.591,75.1
2808.716,74.31
2808.841,73.81
2808.966,73.66
2809.091,73.95
2809.216,74.31
2809.341,74.94
2809.466,76.03
2809.591,77.85
2809.715,80.4
2809.84,81.33
2809.965,80.96
2810.09,79.72
2810.215,77.43
2810.34,75.4
2810.465,72.97
2810.59,68.95
2810.715,61.93
2810.84,57.26
2810.964,54.94
2811.089,55.55
2811.214,61.31
2811.339,67.92
2811.464,74.28
2811.589,79.37
2811.714,81.34
2811.839,78.75
2811.964,73.79
2812.089,67.78
2812.213,60.99
2812.338,58.14
2812.463,57.4
2812.588,57.11
2812.713,56.95
2812.838,57.4
2812.963,58.69
2813.088,60.83
2813.213,63.62
2813.338,64.11
2813.462,62.65
2813.587,60.03
2813.712,56.65
2813.837,55.26
2813.962,55.16
2814.087,55.73
2814.212,56.87
2814.337,57.57
2814.462,57.98
2814.587,58.16
2814.711,57.83
2814.836,57.1
2814.961,55.9
2815.086,53.62
2815.211,49.32
2815.336,46.56
2815.461,45.74
2815.586,47.43
2815.711,52.68
2815.836,56.49
2815.961,58.34
2816.085,58.1
2816.21,55.22
2816.335,52.74
2816.46,51.21
2816.585,51
2816.71,53.15
2816.835,56.04
2816.96,58.99
2817.085,61.77
2817.21,64.37
2817.334,65.3
2817.459,65.33
2817.584,64.56
2817.709,62.2
2817.834,60.18
2817.959,59.06
2818.084,59.35
2818.209,61.59
2818.334,63.26
2818.459,63.91
2818.583,63.68
2818.708,62.93
2818.833,62.89
2818.958,63.37
2819.083,64
2819.208,64.53
2819.333,64.1
2819.458,62.51
2819.583,59.04
2819.708,52.68
2819.833,49.07
2819.958,48.49
2820.083,51.28
2820.207,58.36
2820.332,62.78
2820.457,64.14
2820.582,62.77
2820.707,58.52
2820.832,55.78
2820.957,54.72
2821.082,54.92
2821.207,56.51
2821.332,59.99
2821.456,62.73
2821.581,64.92
2821.706,67.2
2821.831,70.36
2821.956,72.75
2822.081,74.89
2822.206,77.33
2822.331,80.25
2822.456,81.48
2822.581,81.7
2822.705,82.15
2822.83,84.18
2822.955,86.54
2823.08,88.76
2823.205,90.53
2823.33,91.69
2823.455,91.98
2823.58,91.8
2823.705,90.3
2823.83,85.34
2823.954,80.14
2824.079,75.37
2824.204,71.25
2824.329,68.05
2824.454,67.23
2824.579,67.19
2824.704,66.68
2824.829,65.25
2824.954,64.53
2825.079,64.88
2825.203,67.08
2825.328,72.72
2825.453,77.62
2825.578,81.29
2825.703,83.31
2825.828,82.47
2825.953,79.85
2826.078,76.76
2826.203,73.89
2826.328,71.36
2826.452,70.47
2826.577,70.25
2826.702,69.53
2826.827,67.08
2826.952,64.58
2827.077,62.37
2827.202,60.44
2827.327,58.5
2827.452,57.24
2827.577,56.23
2827.701,55.89
2827.826,57.37
2827.951,59.45
2828.076,61.27
2828.201,62.47
2828.326,63.03
2828.451,63
2828.576,62.55
2828.701,61.05
2828.826,57.35
2828.95,54.26
2829.075,52.19
2829.2,51.67
2829.325,53.81
2829.45,56.73
2829.575,59.74
2829.7,62.6
2829.825,65.23
2829.95,66.14
2830.075,66.12
2830.2,65.63
2830.324,64.49
2830.449,63.57
2830.574,62.98
2830.699,62.68
2830.824,62.53
2830.949,62.24
2831.074,61.79
2831.199,61.43
2831.324,61.62
2831.449,62.24
2831.573,62.73
2831.698,62.31
2831.823,60.35
2831.948,58.86
2832.073,58.26
2832.198,58.51
2832.323,59.55
2832.448,60.04
2832.573,60.04
2832.698,60
2832.823,60.18
2832.948,60.38
2833.072,60.52
2833.197,60.67
2833.322,61.12
2833.447,61.81
2833.572,62.66
2833.697,63.5
2833.822,63.93
2833.947,63.17
2834.072,61.26
2834.197,58.1
2834.321,53.59
2834.446,51.67
2834.571,51.97
2834.696,54.24
2834.821,58.92
2834.946,61.68
2835.071,62.54
2835.196,61.92
2835.321,59.97
2835.446,58.88
2835.571,58.36
2835.695,57.38
2835.82,54.68
2835.945,52.26
2836.07,50.68
2836.195,50.2
2836.32,50.97
2836.445,51.61
2836.57,51.87
2836.695,52.33
2836.82,54.01
2836.944,56.04
2837.069,58.07
2837.194,59.93
2837.319,61.65
2837.444,62.38
2837.569,62.75
2837.694,63.46
2837.819,65.16
2837.944,66.87
2838.069,68.41
2838.193,69.38
2838.318,68.95
2838.443,67.59
2838.568,65.99
2838.693,64.31
2838.818,62.2
2838.943,60.81
2839.068,59.81
2839.193,59.2
2839.318,59.47
2839.442,60.59
2839.567,62.25
2839.692,64.55
2839.817,68.07
2839.942,70.42
2840.067,71.95
2840.192,73.15
2840.317,74.16
2840.442,74.47
2840.567,74.36
2840.691,73.64
2840.816,71.45
2840.941,68.85
2841.066,65.89
2841.191,62.36
2841.316,57.74
2841.441,55.03
2841.566,53.52
2841.691,52.92
2841.816,54.3
2841.94,57.35
2842.065,61.69
2842.19,67.27
2842.315,74.24
2842.44,77.31
2842.565,77.61
2842.69,76.26
2842.815,73.7
2842.94,72.6
2843.065,72.75
2843.189,73.63
2843.314,74.7
2843.439,74.22
2843.564,72.2
2843.689,68.98
2843.814,64.42
2843.939,57.77
2844.064,53.6
2844.189,51.12
2844.314,50.27
2844.438,52.74
2844.563,57.58
2844.688,64.37
2844.813,73.81
2844.938,87.45
2845.063,95.36
2845.188,99.14
2845.313,100.58
2845.438,99.94
2845.563,99.13
2845.688,98.81
2845.813,98.73
2845.938,98.31
2846.062,97.35
2846.187,95.89
2846.312,93.64
2846.437,89.72
2846.562,86.51
2846.687,83.54
2846.812,80.16
2846.937,75.93
